city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Istanbul,Taxi Test,completed,2022-12-07T05:53:19.000Z,2022-12-07T05:56:31.000Z,40.93133,29.309063,,2022-12-07T06:11:48.000Z,40.889626,29.37884,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.22,Turkish Lira,80.0
Istanbul,Taxi Test,rider_canceled,2022-12-07T05:49:37.000Z,,40.9276,29.310543,,,40.9276008605957,29.31054365634918,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2022-12-05T06:26:21.000Z,,40.929073,29.30871,,,40.93157732486725,29.30682790279388,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-12-05T04:51:50.000Z,2022-12-05T04:55:55.000Z,40.91057,29.29886,,2022-12-05T05:01:25.000Z,40.93011,29.30785,"Yenişehir, Şefika Sokağı, 34912 Pendik/İstanbul, Türkiye",1.76,Turkish Lira,28.0
Istanbul,Taxi Test,rider_canceled,2022-12-02T17:39:46.000Z,,41.052017,28.953346,,,41.04638075828552,28.94358813762665,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Turkey",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-12-01T07:17:05.000Z,2022-12-01T07:18:32.000Z,40.930782,29.309242,,2022-12-01T07:32:25.000Z,40.89256,29.37947,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.18,Turkish Lira,82.0
Istanbul,Taxi Test,completed,2022-11-26T05:52:54.000Z,2022-11-26T05:53:49.000Z,40.931282,29.309114,,2022-11-26T06:07:16.000Z,40.888863,29.378578,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.12,Turkish Lira,80.0
Istanbul,Taxi Test,completed,2022-11-21T07:15:38.000Z,2022-11-21T07:17:03.000Z,40.93133,29.309063,,2022-11-21T07:31:47.000Z,40.8894,29.378933,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.16,Turkish Lira,83.37
Istanbul,Taxi Test,completed,2022-11-19T05:56:47.000Z,2022-11-19T05:58:20.000Z,40.93129,29.309027,,2022-11-19T06:12:22.000Z,40.889633,29.37882,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.18,Turkish Lira,81.62
Istanbul,Taxi Test,completed,2022-11-16T05:17:40.000Z,2022-11-16T05:20:32.000Z,40.93284,29.3142,,2022-11-16T05:33:50.000Z,40.88951,29.37831,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",6.81,Turkish Lira,85.26
Istanbul,Taxi Test,completed,2022-11-15T08:40:03.000Z,2022-11-15T08:42:24.000Z,40.931427,29.309044,,2022-11-15T08:56:32.000Z,40.88947,29.378946,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.17,Turkish Lira,84.0
Istanbul,Taxi Test,completed,2022-11-12T05:58:00.000Z,2022-11-12T06:02:19.000Z,40.93131,29.309074,,2022-11-12T06:15:15.000Z,40.88884,29.378397,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.08,Turkish Lira,84.63
Istanbul,Taxi Test,completed,2022-11-11T05:21:33.000Z,2022-11-11T05:23:41.000Z,40.93132,29.30908,,2022-11-11T05:41:36.000Z,40.88943,29.37896,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",8.44,Turkish Lira,98.98
Istanbul,Taxi Test,completed,2022-11-07T04:39:38.000Z,2022-11-07T04:40:57.000Z,40.910553,29.298866,,2022-11-07T04:46:21.000Z,40.931747,29.30873,"Yenişehir, Şefika Sokağı, 34912 Pendik/İstanbul, Türkiye",2.04,Turkish Lira,30.59
Istanbul,Taxi Test,rider_canceled,2022-11-05T12:39:08.000Z,,40.931515,29.304525,,,40.92729592323303,29.29712271690369,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-11-02T05:26:47.000Z,2022-11-02T05:28:46.000Z,40.93126,29.309023,,2022-11-02T05:44:15.000Z,40.889572,29.378862,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.18,Turkish Lira,82.74
Istanbul,Taxi Test,completed,2022-10-31T06:19:07.000Z,2022-10-31T06:20:39.000Z,40.931267,29.309118,,2022-10-31T06:35:46.000Z,40.892437,29.379019,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.19,Turkish Lira,83.37
Istanbul,Taxi Test,completed,2022-10-30T08:22:33.000Z,2022-10-30T08:24:03.000Z,40.93254,29.309156,,2022-10-30T08:27:15.000Z,40.936993,29.323952,"Yenişehir, Dedepaşa Cd No:19, 34912 Pendik/İstanbul, Türkiye",1.05,Turkish Lira,28.0
Istanbul,Taxi Test,completed,2022-10-27T07:10:51.000Z,2022-10-27T07:13:16.000Z,40.9314,29.309013,,2022-10-27T07:27:08.000Z,40.8926,29.379416,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Turkey",7.22,Turkish Lira,85.0
Istanbul,Taxi Test,completed,2022-09-14T19:33:29.000Z,2022-09-14T19:47:42.000Z,41.043304,28.936,,2022-09-14T19:59:45.000Z,40.989323,28.882305,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Turkey",5.49,Turkish Lira,66.0
Istanbul,Taxi Test,unfulfilled,2022-06-14T11:55:58.000Z,,,,,,,,"Kartaltepe, Şanlı Asker Sk. No:4, 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-06-14T09:47:13.000Z,2022-06-14T09:51:47.000Z,40.988716,28.880993,,2022-06-14T10:14:07.000Z,41.046074,28.934406,"Eyüp Merkez, 34050 Eyüpsultan/İstanbul, Türkiye",6.15,Turkish Lira,77.0
Istanbul,Taxi Test,unfulfilled,2022-05-02T17:16:01.000Z,,41.049942,28.929419,,,41.04594302177429,28.93591177463532,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,unfulfilled,2022-05-02T17:10:37.000Z,,41.03611,28.924309,,,41.03777289390564,28.92568695545197,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-04-24T16:53:15.000Z,2022-04-24T16:57:49.000Z,40.98865,28.88093,,2022-04-24T17:10:39.000Z,41.04287,28.936104,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",6.06,Turkish Lira,85.0
Istanbul,Taxi Test,rider_canceled,2022-04-24T16:25:41.000Z,,40.978832,28.878473,,,40.97884690761566,28.87853419780731,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-04-22T07:38:31.000Z,2022-04-22T07:41:27.000Z,40.98878,28.88121,,2022-04-22T07:58:52.000Z,41.04265,28.93626,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",5.67,Turkish Lira,70.0
Istanbul,Taxi Test,rider_canceled,2022-04-20T10:52:00.000Z,,41.02426,28.93001,,,41.02426111698151,28.93000519275665,"Kazlıçeşme, Abay Cd., 34020 Zeytinburnu/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-03-14T21:39:51.000Z,2022-03-14T21:46:31.000Z,40.82935,29.32166,,2022-03-14T22:11:33.000Z,40.88773,29.38752,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Türkiye",13.31,Turkish Lira,20.0
Istanbul,Taxi Test,rider_canceled,2022-03-14T21:39:30.000Z,,,,,,,,"Orta, Sabancı Ünv., 34956 Tuzla/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2022-02-25T15:52:37.000Z,,,,,,,,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-02-01T08:48:48.000Z,2022-02-01T08:51:47.000Z,40.988586,28.880898,,2022-02-01T08:57:21.000Z,40.989002,28.871532,,0.94,Turkish Lira,20.0
Istanbul,Taxi Test,rider_canceled,2022-02-01T08:48:31.000Z,,,,,,,,,0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2022-01-29T13:09:47.000Z,2022-01-29T13:13:29.000Z,40.98887,28.88125,,2022-01-29T13:36:02.000Z,41.042202,28.936136,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",5.88,Turkish Lira,50.0
Istanbul,Taxi Test,completed,2021-12-26T09:25:58.000Z,2021-12-26T09:29:07.000Z,40.93313,29.312256,,2021-12-26T09:48:13.000Z,40.880947,29.231783,"Pendik/İstanbul, Turkey",6.6,Turkish Lira,43.5
Istanbul,Taxi Test,rider_canceled,2021-09-11T17:15:07.000Z,,,,,,,,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,unfulfilled,2021-09-11T17:08:53.000Z,,,,,,,,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2021-09-11T17:05:53.000Z,,,,,,,,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2021-09-11T16:50:20.000Z,,,,,,,,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2021-09-11T16:47:08.000Z,,,,,,,,"Nişanca, Abdurrahman Şerefbey Cd. 18/5, 34050 Eyüpsultan/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2021-09-06T08:24:21.000Z,,,,,,,,"Zeytinlik, Yakut Sk. No:19, 34140 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2021-09-05T17:38:32.000Z,2021-09-05T17:47:23.000Z,41.04249,28.93591,,2021-09-05T18:03:38.000Z,40.988686,28.88112,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",6.47,Turkish Lira,10.0
Istanbul,Taxi Test,unfulfilled,2021-08-21T17:34:34.000Z,,,,,,,,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2021-08-21T17:31:46.000Z,,,,,,,,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2021-08-19T18:13:15.000Z,2021-08-19T18:19:53.000Z,41.043262,28.93601,,2021-08-19T18:35:43.000Z,40.9867,28.879288,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.92,Turkish Lira,35.0
